file_id,number_of_pages,pdf_location,txt_location,txt_content
104-10160-10207,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10160-10207.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10160-10207.txt,
104-10161-10001,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10161-10001.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10001.txt,
104-10161-10091,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10161-10091.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10091.txt,
104-10161-10096,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10161-10096.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10096.txt,
104-10161-10097,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10161-10097.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10097.txt,
104-10161-10115,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10161-10115.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10115.txt,
104-10161-10144,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/simple/104-10161-10144.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10144.txt,
104-10161-10154,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10161-10154.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10154.txt,
104-10161-10193,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10161-10193.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10193.txt,
104-10161-10226,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10161-10226.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10226.txt,
104-10161-10321,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10161-10321.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10321.txt,
104-10161-10330,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10161-10330.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10330.txt,
104-10161-10331,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10161-10331.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10331.txt,
104-10161-10502,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10161-10502.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10502.txt,
104-10161-10513,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10161-10513.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10161-10513.txt,
104-10162-10014,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10162-10014.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10162-10014.txt,
104-10162-10017,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10162-10017.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10162-10017.txt,
104-10162-10107,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10162-10107.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10162-10107.txt,
104-10162-10108,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10162-10108.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10162-10108.txt,
104-10162-10120,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10162-10120.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10162-10120.txt,
104-10162-10121,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10162-10121.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10162-10121.txt,
104-10162-10241,71,/Users/furkandemir/Desktop/Thesis/pdf_files/71-80/104-10162-10241.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10162-10241.txt,
104-10162-10242,107,/Users/furkandemir/Desktop/Thesis/files/101+/104-10162-10242.pdf,,
104-10162-10247,55,/Users/furkandemir/Desktop/Thesis/pdf_files/51-60/104-10162-10247.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10162-10247.txt,
104-10162-10248,55,/Users/furkandemir/Desktop/Thesis/pdf_files/51-60/104-10162-10248.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10162-10248.txt,
104-10163-10019,12,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10163-10019.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10163-10019.txt,
104-10163-10041,232,/Users/furkandemir/Desktop/Thesis/files/101+/104-10163-10041.pdf,,
104-10163-10065,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10163-10065.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10163-10065.txt,
104-10163-10087,44,/Users/furkandemir/Desktop/Thesis/pdf_files/41-50/104-10163-10087.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10163-10087.txt,
104-10163-10130,281,/Users/furkandemir/Desktop/Thesis/files/101+/104-10163-10130.pdf,,
104-10163-10136,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10163-10136.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10163-10136.txt,
104-10163-10140,62,/Users/furkandemir/Desktop/Thesis/pdf_files/61-70/104-10163-10140.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10163-10140.txt,
104-10163-10173,265,/Users/furkandemir/Desktop/Thesis/files/101+/104-10163-10173.pdf,,
104-10163-10176,212,/Users/furkandemir/Desktop/Thesis/files/101+/104-10163-10176.pdf,,
104-10164-10000,83,/Users/furkandemir/Desktop/Thesis/pdf_files/81-90/104-10164-10000.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10164-10000.txt,
104-10164-10002,76,/Users/furkandemir/Desktop/Thesis/pdf_files/71-80/104-10164-10002.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10164-10002.txt,
104-10164-10032,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10164-10032.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10164-10032.txt,
104-10164-10050,42,/Users/furkandemir/Desktop/Thesis/pdf_files/41-50/104-10164-10050.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10164-10050.txt,
104-10164-10054,49,/Users/furkandemir/Desktop/Thesis/pdf_files/41-50/104-10164-10054.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10164-10054.txt,
104-10164-10060,209,/Users/furkandemir/Desktop/Thesis/files/101+/104-10164-10060.pdf,,
104-10164-10085,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10164-10085.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10164-10085.txt,
104-10164-10088,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10164-10088.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10164-10088.txt,
104-10164-10097,159,/Users/furkandemir/Desktop/Thesis/files/101+/104-10164-10097.pdf,,
104-10164-10099,144,/Users/furkandemir/Desktop/Thesis/files/101+/104-10164-10099.pdf,,
104-10164-10110,110,/Users/furkandemir/Desktop/Thesis/files/101+/104-10164-10110.pdf,,
104-10164-10112,245,/Users/furkandemir/Desktop/Thesis/files/101+/104-10164-10112.pdf,,
104-10165-10004,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10165-10004.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10165-10004.txt,
104-10165-10075,112,/Users/furkandemir/Desktop/Thesis/files/101+/104-10165-10075.pdf,,
104-10165-10077,13,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10165-10077.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10165-10077.txt,
104-10165-10084,46,/Users/furkandemir/Desktop/Thesis/pdf_files/41-50/104-10165-10084.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10165-10084.txt,
104-10165-10087,90,/Users/furkandemir/Desktop/Thesis/pdf_files/81-90/104-10165-10087.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10165-10087.txt,
104-10165-10169,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10165-10169.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10165-10169.txt,
104-10166-10022,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10166-10022.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10166-10022.txt,
104-10166-10068,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10166-10068.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10166-10068.txt,
104-10166-10079,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10166-10079.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10166-10079.txt,
104-10166-10115,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10166-10115.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10166-10115.txt,
104-10166-10120,47,/Users/furkandemir/Desktop/Thesis/pdf_files/41-50/104-10166-10120.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10166-10120.txt,
104-10166-10158,24,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/104-10166-10158.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10166-10158.txt,
104-10166-10262,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10166-10262.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10166-10262.txt,
104-10167-10083,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10167-10083.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10167-10083.txt,
104-10167-10127,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10167-10127.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10167-10127.txt,
104-10167-10190,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10167-10190.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10167-10190.txt,
104-10167-10297,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10167-10297.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10167-10297.txt,
104-10167-10366,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10167-10366.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10167-10366.txt,
104-10167-10375,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10167-10375.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10167-10375.txt,
104-10169-10000,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10169-10000.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10000.txt,
104-10169-10001,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10169-10001.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10001.txt,
104-10169-10002,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10169-10002.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10002.txt,
104-10169-10003,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10169-10003.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10003.txt,
104-10169-10004,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10169-10004.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10004.txt,
104-10169-10005,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10169-10005.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10005.txt,
104-10169-10006,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10169-10006.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10006.txt,
104-10169-10007,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10169-10007.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10007.txt,
104-10169-10017,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10169-10017.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10017.txt,
104-10169-10060,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10169-10060.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10060.txt,
104-10169-10135,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10169-10135.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10135.txt,
104-10169-10139,17,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10169-10139.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10139.txt,
104-10169-10265,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10169-10265.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10265.txt,
104-10169-10269,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10169-10269.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10269.txt,
104-10169-10271,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10169-10271.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10271.txt,
104-10169-10282,24,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/104-10169-10282.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10282.txt,
104-10169-10285,18,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10169-10285.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10169-10285.txt,
104-10170-10015,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10170-10015.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10015.txt,
104-10170-10036,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10170-10036.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10036.txt,
104-10170-10037,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10170-10037.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10037.txt,
104-10170-10051,74,/Users/furkandemir/Desktop/Thesis/pdf_files/71-80/104-10170-10051.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10051.txt,
104-10170-10059,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10170-10059.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10059.txt,
104-10170-10064,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10170-10064.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10064.txt,
104-10170-10091,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10170-10091.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10091.txt,
104-10170-10096,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10170-10096.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10096.txt,
104-10170-10109,75,/Users/furkandemir/Desktop/Thesis/pdf_files/71-80/104-10170-10109.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10109.txt,
104-10170-10112,13,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10170-10112.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10112.txt,
104-10170-10121,87,/Users/furkandemir/Desktop/Thesis/pdf_files/81-90/104-10170-10121.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10121.txt,
104-10170-10125,19,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10170-10125.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10125.txt,
104-10170-10145,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10170-10145.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10145.txt,
104-10170-10146,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10170-10146.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10146.txt,
104-10170-10171,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10170-10171.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10170-10171.txt,
104-10171-10003,13,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10171-10003.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10003.txt,
104-10171-10013,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10171-10013.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10013.txt,
104-10171-10018,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10171-10018.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10018.txt,
104-10171-10020,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10171-10020.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10020.txt,
104-10171-10021,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10171-10021.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10021.txt,
104-10171-10033,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10171-10033.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10033.txt,
104-10171-10034,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10171-10034.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10034.txt,
104-10171-10039,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10171-10039.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10039.txt,
104-10171-10044,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10171-10044.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10044.txt,
104-10171-10047,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10171-10047.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10047.txt,
104-10171-10093,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10171-10093.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10093.txt,
104-10171-10095,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10171-10095.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10095.txt,
104-10171-10097,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10171-10097.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10097.txt,
104-10171-10106,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10171-10106.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10106.txt,
104-10171-10136,61,/Users/furkandemir/Desktop/Thesis/pdf_files/61-70/104-10171-10136.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10136.txt,
104-10171-10138,232,/Users/furkandemir/Desktop/Thesis/files/101+/104-10171-10138.pdf,,
104-10171-10220,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10171-10220.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10220.txt,
104-10171-10229,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10171-10229.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10229.txt,
104-10171-10230,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10171-10230.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10171-10230.txt,
104-10172-10001,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10172-10001.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10001.txt,
104-10172-10041,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/104-10172-10041.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10041.txt,
104-10172-10059,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10172-10059.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10059.txt,
104-10172-10062,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10172-10062.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10062.txt,
104-10172-10105,14,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10172-10105.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10105.txt,
104-10172-10106,89,/Users/furkandemir/Desktop/Thesis/pdf_files/81-90/104-10172-10106.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10106.txt,
104-10172-10107,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10172-10107.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10107.txt,
104-10172-10111,168,/Users/furkandemir/Desktop/Thesis/files/101+/104-10172-10111.pdf,,
104-10172-10112,84,/Users/furkandemir/Desktop/Thesis/pdf_files/81-90/104-10172-10112.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10112.txt,
104-10172-10133,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10172-10133.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10133.txt,
104-10172-10137,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10172-10137.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10137.txt,
104-10172-10147,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10172-10147.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10147.txt,
104-10172-10177,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10172-10177.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10177.txt,
104-10172-10201,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10172-10201.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10201.txt,
104-10172-10243,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10172-10243.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10243.txt,
104-10172-10248,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10172-10248.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10248.txt,
104-10172-10255,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10172-10255.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10255.txt,
104-10172-10256,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10172-10256.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10256.txt,
104-10172-10257,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10172-10257.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10257.txt,
104-10172-10259,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10172-10259.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10259.txt,
104-10172-10264,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/104-10172-10264.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10264.txt,
104-10172-10265,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/104-10172-10265.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10265.txt,
104-10172-10278,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10172-10278.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10278.txt,
104-10172-10279,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10172-10279.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10172-10279.txt,
104-10173-10078,12,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/104-10173-10078.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10173-10078.txt,
104-10173-10097,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/104-10173-10097.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10173-10097.txt,
104-10173-10104,283,/Users/furkandemir/Desktop/Thesis/files/101+/104-10173-10104.pdf,,
104-10173-10130,46,/Users/furkandemir/Desktop/Thesis/pdf_files/41-50/104-10173-10130.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10173-10130.txt,
104-10173-10132,48,/Users/furkandemir/Desktop/Thesis/pdf_files/41-50/104-10173-10132.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10173-10132.txt,
